2.5282883644104E+00,2.25759983062744E+00,8.96678984165192E-01,4.37491464614868E+00,2.68334913253784E+00,6.10285758972168E+00,1.49137783050537E+00,5.70134341716766E-01,1.65273308753967E+00,1.06322741508484E+00,4.31733071804047E-01,6.75720870494843E-01,6.89705014228821E-01,6.87114536762238E-01,6.08470678329468E-01,7.05817759037018E-01,1.31008720397949E+00,9.09084618091583E-01,4.51786428689957E-01,3.64063709974289E-01,2.95656234025955E-01,5.03742516040802E-01,9.90960836410522E-01,2.79400169849396E-01,7.37890601158142E-01,3.68348389863968E-01,5.93941807746887E-01,3.33035826683044E-01,6.73074126243591E-02,2.06138491630554E-02,1.63279369007796E-03,1.29359890706837E-04,1.16092764073983E-04,4.84019437863026E-05,2.1189998369664E-04,2.72064644377679E-05,7.95772575656883E-05,4.44888210040517E-05,1.31606830109376E-05,3.5995715734316E-05,9.40767131396569E-05,1.88679987331852E-05,4.51042687927838E-05,2.57121209870093E-05,1.61483130796114E-05,3.45487387676258E-05,1.44461682793917E-05,2.59275147982407E-05,8.81292999110883E-06,2.85162677755579E-05
2.53946232795715E+00,2.05353403091431E+00,1.21008276939392E+00,1.52901005744934E+00,6.79682779312134E+00,2.56303286552429E+00,4.32385176420212E-01,5.5756551027298E-01,6.46231293678284E-01,6.34339153766632E-01,7.19191253185272E-01,6.63646399974823E-01,4.32928323745728E-01,8.32912921905518E-01,2.88712596893311E+00,1.33096837997437E+00,1.59863030910492E+00,1.0520486831665E+00,1.275221824646E+00,5.64186382293701E+00,4.90607023239136E+00,1.81884837150574E+00,2.02787208557129E+01,1.12968654632568E+01,2.94363784790039E+00,3.99187874794006E+00,4.33733987808228E+00,4.5069317817688E+00,5.10313844680786E+00,6.43669605255127E-01,9.03369903564453E-01,4.84832793474197E-01,5.69907665252686E-01,3.14222276210785E-01,5.09653151035309E-01,3.62269461154938E-01,6.42852783203125E-01,1.37176513671875E+00,2.40613269805908E+00,3.70772576332092E+00,3.32621431350708E+00,1.22291564941406E+00,6.6554844379425E-01,2.78529852628708E-01,2.47169703245163E-01,1.10093466937542E-01,3.05398970842361E-01,1.94453418254852E-01,2.81234495341778E-02,1.00436329375952E-03
2.44564747810364E+00,2.29458737373352E+00,1.02466261386871E+00,3.33872389793396E+00,7.02030897140503E+00,8.38912487030029E-01,8.06210994720459E-01,1.70138692855835E+00,2.45754337310791E+00,1.45807802677155E+00,1.5300076007843E+00,6.81987762451172E-01,1.01970410346985E+00,7.65852212905884E-01,4.44194078445435E-01,7.8526571393013E-02,1.83984315395355E+00,5.54720878601074E-01,1.34823471307755E-02,1.64077570661902E-03,2.62569315964356E-04,5.3198344539851E-04,3.56220960384235E-04,2.75213416898623E-04,3.67527478374541E-04,2.26993317482993E-04,7.65386212151498E-05,4.76987406727858E-05,8.9615656179376E-05,8.17660620668903E-05,3.03528213407844E-04,5.54959951841738E-05,5.87075366638601E-04,1.03243371995632E-04,1.68973187101074E-04,3.33054194925353E-05,8.95195553312078E-05,8.84947075974196E-05,9.5424176834058E-05,8.56490005389787E-05,1.86961275176145E-04,1.58687238581479E-04,1.78039175807498E-04,7.01378041412681E-04,1.69424616615288E-04,1.44004399771802E-04,5.33545971848071E-04,1.95806045667268E-04,5.27825322933495E-04,8.32840858493E-04
2.55358076095581E+00,2.19848442077637E+00,9.03217077255249E-01,1.45509707927704E+00,2.16651916503906E+00,3.70766013860703E-01,1.1380170583725E+00,1.07292079925537E+00,8.37726497650146E+00,7.00482964515686E-01,1.51719558238983E+00,7.7348119020462E-01,3.97573530673981E-01,4.37126696109772E-01,3.66878300905228E-01,2.92584300041199E+00,2.33219480514526E+00,3.03369426727295E+00,9.47031438350677E-01,4.34143871068954E-01,2.05277875065804E-01,9.15413945913315E-02,9.720828384161E-03,7.02930316329002E-02,4.21558432281017E-02,4.75955149158835E-03,1.91058043856174E-03,2.54853424848989E-04,9.41632897593081E-05,4.3020882003475E-05,2.31961003009928E-05,2.26271658902988E-05,1.82432067958871E-05,1.52165921463165E-05,1.1314825314912E-05,9.5398709163419E-06,6.96270126354648E-06,5.99366467213258E-06,5.55510814592708E-06,3.35902996084769E-06,4.02057412429713E-06,3.67835673387162E-06,4.2859041968768E-06,4.45217847300228E-06,4.11557766710757E-06,3.56738883056096E-06,3.1684692203271E-06,3.2708887829358E-06,3.03487013297854E-06,3.13470695800788E-06
2.4248673915863E+00,2.13456916809082E+00,8.7961483001709E-01,5.48239898681641E+00,8.78933715820313E+00,1.86815929412842E+00,3.4375649690628E-01,9.71937477588654E-01,1.47330796718597E+00,1.74148166179657E+00,1.86194133758545E+00,3.51320266723633E+00,3.40277075767517E+00,1.39394979476929E+01,5.11067771911621E+00,3.91255164146423E+00,2.05023980140686E+00,2.57366299629211E+00,1.55110394954681E+00,1.50666904449463E+00,1.22897171974182E+00,1.94564342498779E+00,2.69483542442322E+00,6.11294269561768E-01,4.44355010986328E-01,4.51439142227173E-01,8.68629455566406E-01,2.71509289741516E-01,1.36722639203072E-01,1.57961845397949E-01,1.38787344098091E-01,7.17730298638344E-02,3.185148909688E-02,2.90005039423704E-02,5.75791904702783E-03,7.40965420845896E-04,3.5845921956934E-04,4.50497289421037E-04,1.20160097139888E-04,1.64088196470402E-04,1.01632671430707E-04,1.2930751836393E-04,1.73222462763079E-04,3.40907863574103E-05,1.14111062430311E-04,2.70132986770477E-05,2.85884416371118E-05,6.99375523254275E-05,3.39455546054523E-05,2.10426278499654E-05
2.44439816474915E+00,2.20849347114563E+00,1.31136226654053E+00,6.29196226596832E-01,7.10389232635498E+00,7.88241446018219E-01,6.26507341861725E-01,7.5315797328949E-01,1.50737071037292E+00,7.35679984092712E-01,5.31280040740967E+00,2.6529541015625E+00,1.99529685974121E+01,2.19456787109375E+01,1.43534669876099E+01,6.05977964401245E+00,3.44986462593079E+00,2.45138502120972E+00,2.85983681678772E+00,3.4443027973175E+00,2.36198782920837E+00,2.21872472763062E+00,2.10582756996155E+00,2.04608583450317E+00,1.98113286495209E+00,1.93707549571991E+00,1.84424996376038E+00,2.15284776687622E+00,4.0113091468811E+00,3.62102723121643E+00,3.48028445243835E+00,3.31761646270752E+00,2.49174857139587E+00,1.81274247169495E+00,1.77754342556E+00,1.37007188796997E+00,1.58339178562164E+00,1.63050889968872E+00,1.37634193897247E+00,3.24129962921143E+00,2.03877019882202E+00,2.43372058868408E+00,3.18626141548157E+00,2.84863090515137E+00,5.87364256381989E-01,2.43679448962212E-01,1.10402062535286E-01,4.53297272324562E-02,2.54944246262312E-02,3.03694427013397E-01
2.27173471450806E+00,2.15965723991394E+00,1.23964309692383E+00,5.03484487533569E-01,4.59043741226196E+00,4.08322620391846E+00,4.42616939544678E-01,6.74378216266632E-01,4.49116259813309E-01,1.72153198719025E+00,8.88507843017578E-01,8.17758321762085E-01,5.66332459449768E-01,3.88676196336746E-01,4.3187028169632E-01,1.00434219837189E+00,2.56453847885132E+00,1.12715411186218E+00,5.07863879203796E-01,4.5255571603775E-01,1.59856781363487E-01,3.1279730796814E-01,3.58813017606735E-01,2.21277147531509E-01,6.99455291032791E-02,2.47581885196269E-03,1.61280710017309E-04,1.64314100402407E-04,2.48647556873038E-04,4.8830384912435E-05,1.15778428153135E-04,2.94536748697283E-05,3.48836510966066E-05,3.25747132592369E-05,7.67155361245386E-05,4.39967079728376E-05,8.46618349896744E-05,1.01318306406029E-04,2.08536075660959E-04,1.41981669003144E-04,1.99398869881406E-04,1.09865606646053E-04,2.66715534962714E-04,1.51605330756865E-04,1.04200495115947E-04,8.5656123701483E-05,1.33010471472517E-04,1.79673617822118E-04,5.11131183884572E-05,6.07112378929742E-05
2.37677597999573E+00,2.23700737953186E+00,1.29812967777252E+00,1.19119501113892E+00,1.57212173938751E+00,1.25199961662292E+00,1.78239715099335E+00,1.23274052143097E+00,1.65221798419952E+00,1.27937424182892E+00,1.1924262046814E+00,4.479079246521E-01,3.79415392875671E-01,8.2193911075592E-01,6.48934900760651E-01,7.16078341007233E-01,8.40414941310883E-01,4.64682549238205E-01,6.80544257164001E-01,3.71011227369308E-01,3.75006973743439E-01,1.05146490037441E-01,5.92484548687935E-02,2.85887531936169E-02,1.84271251782775E-03,1.78999718627892E-04,8.53002784424461E-05,1.25398975796998E-04,5.5365584557876E-05,5.48963143955916E-05,4.13585548812989E-05,3.46892957168166E-05,4.75913439004216E-05,4.10213724535424E-05,3.08493363263551E-05,2.94881392619573E-05,3.73664806829765E-05,1.44250907396781E-05,1.84136060852325E-05,3.41963823302649E-05,2.97539390885504E-05,2.84580601146445E-05,7.76662272983231E-05,4.60162409581244E-05,7.58226597099565E-05,6.06125177000649E-05,4.09250824304763E-05,4.31220905738883E-05,6.47248089080676E-05,9.87729217740707E-05
2.3852117061615E+00,2.17935347557068E+00,8.51674735546112E-01,4.47869253158569E+00,2.747403383255E+00,4.07861709594727E+00,1.20440077781677E+00,1.11974143981934E+00,1.04075610637665E+00,8.80153119564056E-01,8.5235208272934E-01,7.51883625984192E-01,2.8343460559845E+00,9.1218775510788E-01,4.19129514694214E+00,1.03122034072876E+01,1.48565649986267E+00,6.91111660003662E+00,7.74337959289551E+00,3.96216893196106E+00,2.26124954223633E+00,1.87342464923859E+00,1.34698176383972E+00,7.49882400035858E-01,6.30230128765106E-01,5.54222404956818E-01,3.37738543748856E-01,4.8293861746788E-01,4.61312890052795E-01,3.50438892841339E-01,4.08319294452667E-01,5.62804937362671E-01,4.99921053647995E-01,3.62836688756943E-01,5.63513040542603E-01,6.08610033988953E-01,6.12392365932465E-01,6.10571265220642E-01,6.97718262672424E-01,6.80395662784576E-01,1.06535470485687E+00,1.05791819095612E+00,1.95931386947632E+00,1.47538197040558E+00,1.59220898151398E+00,2.0518159866333E+00,2.66018390655518E+00,2.45190834999084E+00,2.86610245704651E+00,2.67380332946777E+00
2.27673411369324E+00,2.32008123397827E+00,1.13638532161713E+00,2.63480091094971E+00,5.54726219177246E+00,5.8846263885498E+00,3.87783741950989E+00,8.41482758522034E-01,1.60272300243378E+00,1.90765333175659E+00,4.78243017196655E+00,3.36375164985657E+00,1.05570495128632E+00,3.30217266082764E+00,1.59666454792023E+00,1.51774477958679E+00,2.33358836174011E+00,4.69104194641113E+00,9.19633567333221E-01,4.49148559570313E+00,4.78896951675415E+00,3.03164482116699E+00,1.71585583686829E+00,9.79553163051605E-01,1.00604224205017E+00,7.969930768013E-01,9.46616291999817E-01,1.59597611427307E+00,1.3657146692276E+00,3.26106369495392E-01,1.17558300495148E+00,2.38129234313965E+00,3.5473997592926E+00,3.97994351387024E+00,5.80843019485474E+00,5.35255670547485E+00,1.99757146835327E+00,1.32964074611664E-01,5.62076503410935E-03,1.38468174263835E-02,8.88991169631481E-03,6.66868984699249E-02,5.66977635025978E-02,1.69304851442575E-02,1.42765091732144E-02,2.27351263165474E-02,1.56194977462292E-02,7.5463755056262E-03,3.61070712096989E-03,2.8631609166041E-04
