2.359403610229492188e+00
2.441978931427001953e+00
2.448803424835205078e+00
2.435722827911376953e+00
2.328402757644653320e+00
2.541276693344116211e+00
2.348769903182983398e+00
2.330276727676391602e+00
2.472140312194824219e+00
2.534994125366210938e+00
2.361547470092773438e+00
2.399224758148193359e+00
2.499610424041748047e+00
2.338731288909912109e+00
2.362908124923706055e+00
2.275412082672119141e+00
2.247678756713867188e+00
2.293596029281616211e+00
2.266155958175659180e+00
2.384437322616577148e+00
2.400758981704711914e+00
2.256922245025634766e+00
2.325603246688842773e+00
2.526589870452880859e+00
2.525717496871948242e+00
2.254714488983154297e+00
2.476876735687255859e+00
2.447595357894897461e+00
2.501833438873291016e+00
2.478949069976806641e+00
2.474855899810791016e+00
2.514279842376708984e+00
2.256212949752807617e+00
2.240792989730834961e+00
2.205540180206298828e+00
2.396376371383666992e+00
2.483766317367553711e+00
2.449024677276611328e+00
2.436101436614990234e+00
2.305734157562255859e+00
2.381920814514160156e+00
2.315298080444335938e+00
2.264626741409301758e+00
2.464327335357666016e+00
2.237003564834594727e+00
2.251450538635253906e+00
2.170631170272827148e+00
2.325171947479248047e+00
2.236360311508178711e+00
2.416271686553955078e+00
2.445030212402343750e+00
2.149335384368896484e+00
2.201067686080932617e+00
2.147887706756591797e+00
2.253700971603393555e+00
2.420318603515625000e+00
2.342155694961547852e+00
2.411148786544799805e+00
2.122915506362915039e+00
2.193089246749877930e+00
2.228075504302978516e+00
2.374939680099487305e+00
2.206328868865966797e+00
2.287001371383666992e+00
2.306446790695190430e+00
2.188563823699951172e+00
2.188066959381103516e+00
2.114369392395019531e+00
2.273338794708251953e+00
2.112385034561157227e+00
2.109185218811035156e+00
2.265821218490600586e+00
2.091138601303100586e+00
2.279039859771728516e+00
2.269581556320190430e+00
2.187547922134399414e+00
2.248165607452392578e+00
2.225957632064819336e+00
2.225140810012817383e+00
2.113844871520996094e+00
2.141163110733032227e+00
2.099900484085083008e+00
2.116405725479125977e+00
2.142865419387817383e+00
2.131464004516601562e+00
1.949226021766662598e+00
2.083010435104370117e+00
2.043081521987915039e+00
2.059519290924072266e+00
2.004302024841308594e+00
2.040301322937011719e+00
1.941503167152404785e+00
1.988785624504089355e+00
1.960241079330444336e+00
1.982049942016601562e+00
1.811856627464294434e+00
1.742442846298217773e+00
1.916562557220458984e+00
1.852786421775817871e+00
1.847647070884704590e+00
1.698748707771301270e+00
1.750783205032348633e+00
1.849766016006469727e+00
1.652325391769409180e+00
1.755363225936889648e+00
1.673640608787536621e+00
1.615786552429199219e+00
1.569631099700927734e+00
1.676365256309509277e+00
1.697936415672302246e+00
1.534824013710021973e+00
1.598404526710510254e+00
1.572736501693725586e+00
1.583160281181335449e+00
1.562723159790039062e+00
1.487536787986755371e+00
1.537303566932678223e+00
1.440175533294677734e+00
1.430409908294677734e+00
1.455616950988769531e+00
1.411719679832458496e+00
1.372992038726806641e+00
1.348296880722045898e+00
1.318791866302490234e+00
1.216197729110717773e+00
1.309500336647033691e+00
1.282458543777465820e+00
1.219434022903442383e+00
